Transaction_Amount,Transaction_Type,Location,Time_of_Day,Card_Type,Previous_Fraud_History,Account_Age,Credit_Utilization,Fraudulent
2349,In-Person,Domestic,Morning,Debit,0,8,0.4581795534518538,0
765,In-Person,International,Afternoon,Credit,1,3,0.838933514671539,0
1879,Online,Domestic,Night,Credit,0,4,0.30875064523173623,0
4482,Online,International,Afternoon,Debit,1,8,0.5499262005063866,0
517,Online,International,Afternoon,Debit,1,4,0.9321709721310525,0
1446,In-Person,International,Morning,Debit,0,9,0.24512934113516147,0
2585,In-Person,Domestic,Morning,Credit,1,9,0.1041800378541856,0
3436,Online,International,Afternoon,Credit,1,6,0.33870120934825665,0
568,Online,International,Afternoon,Debit,1,1,0.9300802239238672,0
3112,Online,International,Morning,Credit,1,9,0.1788620262431548,0
4526,In-Person,International,Morning,Debit,1,9,0.22336697912095504,0
3632,Online,Domestic,Night,Credit,1,7,0.38830574976251464,0
4409,Online,International,Afternoon,Credit,0,9,0.7927332682614273,0
4067,Online,Domestic,Night,Debit,1,8,0.7761526833792508,0
3725,Online,International,Night,Debit,1,9,0.1783632570300962,0
1311,Online,International,Night,Credit,0,9,0.940458064632871,0
2165,In-Person,Domestic,Morning,Debit,1,7,0.3149369289072869,0
702,In-Person,Domestic,Night,Credit,0,6,0.3525731068099035,0
4360,In-Person,International,Morning,Debit,0,2,0.4477759407324591,0
1488,Online,International,Morning,Debit,1,7,0.6710434860577446,0
266,In-Person,International,Morning,Credit,1,1,0.5691785066930312,0
2440,Online,Domestic,Afternoon,Debit,1,6,0.9357534107944155,0
451,In-Person,International,Night,Credit,0,6,0.6081585901185843,0
1891,In-Person,Domestic,Morning,Credit,1,7,0.8713333290180769,0
2656,Online,International,Afternoon,Credit,0,2,0.1703834198895371,0
3830,Online,Domestic,Afternoon,Credit,1,4,0.8703117670783541,0
4687,Online,Domestic,Afternoon,Debit,1,2,0.2779418365926921,0
1745,In-Person,Domestic,Morning,Credit,1,4,0.4262992261211088,0
3745,Online,International,Morning,Credit,0,3,0.3878979712829701,0
2655,In-Person,International,Morning,Credit,0,2,0.40355337494159327,0
28,In-Person,Domestic,Afternoon,Debit,1,2,0.9268129916714721,0
1134,In-Person,Domestic,Morning,Credit,0,3,0.4974343502623221,0
3995,Online,Domestic,Night,Credit,1,4,0.34117140718574446,0
2664,Online,International,Morning,Debit,0,7,0.364961802876934,0
2090,Online,International,Morning,Credit,0,4,0.8230028084988104,0
1557,In-Person,International,Night,Credit,1,7,0.5852028720042465,0
871,In-Person,Domestic,Morning,Debit,1,4,0.5045474071689104,0
164,Online,International,Morning,Credit,0,3,0.9341324971121077,0
3504,In-Person,International,Morning,Credit,0,8,0.9370069305618093,0
914,In-Person,International,Morning,Debit,0,3,0.7805064190287012,0
1279,In-Person,Domestic,Afternoon,Debit,1,8,0.5662058625771078,0
414,Online,International,Morning,Debit,1,2,0.20495047605767538,0
853,In-Person,International,Night,Credit,0,3,0.7371548514517513,0
1792,In-Person,International,Night,Credit,1,4,0.8336010980418344,0
1574,Online,International,Afternoon,Debit,0,3,0.8668375006207985,0
1194,Online,International,Morning,Credit,1,6,0.6236787475174177,0
756,Online,Domestic,Night,Debit,1,9,0.6551551818249333,0
1735,Online,Domestic,Afternoon,Credit,0,8,0.7383618474314642,0
3198,Online,Domestic,Morning,Debit,1,4,0.8865359872586596,0
280,Online,Domestic,Afternoon,Debit,0,2,0.140881517452236,0
4875,In-Person,International,Morning,Debit,1,1,0.6068997510461902,0
3966,In-Person,International,Afternoon,Credit,0,4,0.43218657781523195,0
181,In-Person,Domestic,Afternoon,Debit,1,5,0.8498433048461483,0
283,In-Person,Domestic,Night,Debit,1,2,0.2204300274522086,0
2316,Online,Domestic,Night,Credit,1,3,0.9187312198476274,0
1168,In-Person,International,Afternoon,Debit,0,4,0.2116059505493036,0
1716,Online,International,Morning,Credit,0,3,0.18039403595840006,0
1781,Online,International,Morning,Debit,1,8,0.41184927507038627,0
431,In-Person,Domestic,Morning,Debit,1,2,0.9952517914186851,0
1219,In-Person,Domestic,Morning,Debit,0,9,0.6704224493967523,0
4685,Online,Domestic,Morning,Debit,0,6,0.12379471219600188,0
900,Online,International,Night,Debit,1,1,0.3243379955663228,0
4827,Online,International,Afternoon,Debit,1,8,0.23424884715626734,0
3277,Online,Domestic,Night,Debit,0,6,0.10090381697833671,0
4986,In-Person,Domestic,Morning,Credit,0,4,0.5634466939120213,0
1483,Online,International,Afternoon,Debit,0,6,0.44299690382433987,0
3253,In-Person,International,Morning,Credit,1,2,0.6519522181050339,0
4488,Online,Domestic,Morning,Credit,1,1,0.29472780789157615,0
2191,Online,Domestic,Afternoon,Credit,0,6,0.8479477779257713,0
1459,Online,International,Morning,Credit,0,8,0.4448468405611563,0
3106,In-Person,Domestic,Night,Credit,1,5,0.5346142270477283,0
3266,Online,Domestic,Night,Credit,1,8,0.7592373450605429,0
3166,In-Person,International,Night,Debit,1,3,0.24954861056165384,0
1600,In-Person,Domestic,Morning,Debit,1,6,0.33610904285381304,0
4249,In-Person,International,Night,Debit,0,1,0.2392767962767636,0
3991,Online,Domestic,Morning,Debit,1,3,0.7912734516030641,0
1445,In-Person,International,Morning,Debit,1,4,0.18776963298716434,0
233,In-Person,Domestic,Night,Credit,1,5,0.5401026662153435,0
229,Online,Domestic,Night,Credit,0,3,0.774918673905187,0
4284,Online,Domestic,Morning,Credit,0,8,0.5569856526369453,0
1664,In-Person,International,Morning,Debit,0,5,0.5578092063403256,0
4538,In-Person,Domestic,Morning,Debit,1,7,0.15730727305200626,0
274,Online,Domestic,Morning,Debit,1,5,0.8045750911208529,0
963,In-Person,International,Night,Debit,1,8,0.6436069205364426,0
4534,In-Person,Domestic,Morning,Credit,1,1,0.700761755246194,0
3743,In-Person,International,Morning,Credit,0,3,0.7892196246233327,0
2784,Online,International,Morning,Debit,1,3,0.6045560216833659,0
3134,In-Person,International,Morning,Credit,0,3,0.5577606966324654,0
489,Online,Domestic,Morning,Debit,1,6,0.6968487165730157,0
3524,Online,International,Afternoon,Debit,1,9,0.91000735254037,0
1363,Online,Domestic,Afternoon,Debit,1,6,0.6746475067804265,0
3332,In-Person,International,Afternoon,Credit,1,5,0.809489575679598,0
3888,Online,Domestic,Night,Credit,1,1,0.5322445766722408,0
899,In-Person,International,Morning,Credit,1,2,0.6306147464482939,0
3864,Online,International,Night,Debit,0,1,0.26213467962945836,0
934,In-Person,Domestic,Morning,Debit,0,6,0.5396662413342388,0
2180,In-Person,International,Afternoon,Debit,0,3,0.23400092527439337,0
1912,In-Person,Domestic,Morning,Credit,0,5,0.5203193015513339,0
4883,Online,International,Night,Debit,0,6,0.15845651528247368,0
2405,In-Person,Domestic,Night,Debit,1,5,0.6185866393430413,0
38,In-Person,International,Morning,Credit,1,3,0.35806190255192083,0
44,Online,International,Night,Debit,0,2,0.857479459410248,0
3599,Online,Domestic,Afternoon,Credit,1,2,0.43863735559913497,0
2680,In-Person,International,Morning,Credit,1,2,0.9259959259072437,0
3375,Online,Domestic,Afternoon,Debit,1,4,0.5255988742886171,0
598,Online,Domestic,Afternoon,Debit,1,4,0.8639857150511949,0
3228,Online,International,Night,Debit,0,3,0.36754431873041304,0
3148,In-Person,International,Morning,Debit,1,8,0.5064419062668994,0
913,Online,International,Afternoon,Credit,0,4,0.6702989659711475,0
4096,In-Person,Domestic,Afternoon,Credit,0,8,0.33278580101478955,0
2179,Online,Domestic,Morning,Credit,1,3,0.6915954938292811,0
349,Online,International,Night,Credit,1,2,0.35974212481731394,0
4280,In-Person,Domestic,Afternoon,Credit,1,8,0.535863405733287,0
1724,Online,International,Morning,Credit,0,6,0.12103282205598088,0
4702,Online,International,Morning,Credit,1,2,0.17036408996541158,0
4556,Online,International,Afternoon,Debit,0,7,0.30439107232280005,0
566,Online,Domestic,Afternoon,Debit,1,7,0.8258437023941626,0
3097,In-Person,Domestic,Afternoon,Debit,0,4,0.6943457741064426,0
3276,In-Person,International,Night,Debit,0,8,0.9041033143578512,0
3577,In-Person,Domestic,Night,Debit,0,3,0.9142398285077488,0
2066,In-Person,International,Morning,Debit,0,9,0.437204261805632,0
3909,In-Person,International,Morning,Credit,0,5,0.43077781555789274,0
1026,In-Person,Domestic,Afternoon,Debit,0,3,0.852168744638874,0
2072,In-Person,International,Morning,Debit,0,9,0.4837989430616232,0
848,Online,International,Night,Credit,1,2,0.8714811743724492,0
1647,In-Person,International,Morning,Credit,0,2,0.5553368523585674,0
4331,In-Person,International,Morning,Debit,1,3,0.4822418118115016,0
3506,In-Person,International,Afternoon,Credit,1,9,0.35116290800427663,0
1823,Online,Domestic,Afternoon,Debit,1,3,0.21383816001073502,0
3489,In-Person,Domestic,Night,Credit,0,5,0.5733120767301388,0
1461,In-Person,International,Morning,Debit,0,9,0.39270260376175936,0
2323,In-Person,Domestic,Morning,Debit,1,6,0.3244961997868737,0
1524,Online,International,Morning,Debit,0,6,0.2526941496565659,0
1241,In-Person,International,Afternoon,Credit,0,1,0.4497599090539648,0
1655,Online,International,Night,Credit,1,2,0.6002854853897913,0
3009,Online,International,Morning,Debit,1,9,0.8533233677113615,0
3450,Online,Domestic,Morning,Credit,1,8,0.8381710031847341,0
4066,Online,Domestic,Morning,Credit,1,2,0.8695570790581957,0
315,In-Person,International,Morning,Debit,1,5,0.6186102540661855,0
3546,Online,Domestic,Night,Debit,1,5,0.603594934418163,0
1733,Online,International,Night,Credit,1,6,0.9146275025059724,0
1699,In-Person,Domestic,Night,Credit,0,4,0.359692221156945,0
1527,Online,International,Afternoon,Debit,0,9,0.2309054968937606,0
3927,Online,International,Morning,Credit,0,5,0.17449729503145023,0
429,Online,International,Morning,Credit,1,4,0.8929401701587003,0
2946,Online,Domestic,Morning,Credit,0,9,0.4345958942733962,0
3872,Online,Domestic,Morning,Debit,1,2,0.54885364279104,0
4239,Online,International,Night,Credit,1,2,0.822754041584618,0
1460,In-Person,Domestic,Afternoon,Credit,1,3,0.4358512403815542,0
3106,In-Person,Domestic,Afternoon,Debit,0,4,0.8811592755343668,0
3271,In-Person,Domestic,Morning,Credit,1,9,0.38952808272709016,0
1174,In-Person,Domestic,Night,Debit,1,5,0.7591440037039497,0
1879,Online,Domestic,Afternoon,Debit,1,2,0.7006329446385817,0
1829,Online,Domestic,Afternoon,Debit,0,3,0.28121149473280016,0
2715,Online,Domestic,Morning,Debit,0,8,0.21204802478332452,0
3525,In-Person,Domestic,Afternoon,Debit,1,6,0.20039920604108458,0
1352,In-Person,Domestic,Morning,Debit,1,5,0.6858224521394428,0
2236,Online,Domestic,Night,Credit,1,4,0.1116493849115627,0
1089,Online,Domestic,Morning,Debit,0,4,0.6946067675052456,0
4216,In-Person,Domestic,Afternoon,Credit,1,8,0.8037691913426831,0
4573,In-Person,Domestic,Morning,Debit,1,6,0.3722592078288566,0
2789,In-Person,International,Morning,Debit,0,5,0.7711304478835515,0
2538,In-Person,International,Morning,Credit,0,5,0.24884766014050289,0
823,Online,Domestic,Morning,Debit,0,6,0.9644418526830317,0
2041,In-Person,Domestic,Morning,Debit,0,3,0.3088595696338672,0
332,In-Person,Domestic,Morning,Debit,0,7,0.5395285394074877,0
2979,Online,International,Afternoon,Debit,0,1,0.982446677718913,0
913,Online,International,Morning,Credit,1,5,0.916424178191741,0
1551,Online,Domestic,Afternoon,Debit,0,6,0.693518641972659,0
3513,In-Person,Domestic,Morning,Debit,0,2,0.43227348282683997,0
2663,In-Person,Domestic,Night,Debit,1,2,0.7300795026518275,0
2486,In-Person,Domestic,Morning,Credit,1,9,0.5142462004009669,0
3350,In-Person,Domestic,Afternoon,Debit,1,2,0.1979559654038659,1
4253,Online,International,Afternoon,Debit,0,3,0.8163799198826514,0
1151,Online,Domestic,Night,Credit,0,1,0.8844504057777153,0
859,In-Person,International,Morning,Debit,0,9,0.4668462397601185,1
376,In-Person,Domestic,Night,Credit,0,1,0.6991536792329565,0
2907,In-Person,Domestic,Morning,Credit,0,4,0.12732638263311305,0
1099,Online,International,Morning,Credit,1,7,0.2775251314717089,0
4051,In-Person,International,Afternoon,Credit,1,2,0.6132375301001008,0
2048,Online,Domestic,Night,Credit,0,8,0.3466743611664168,0
2870,In-Person,International,Night,Debit,0,8,0.9499272321524639,0
4280,Online,Domestic,Afternoon,Debit,1,3,0.8533397150492312,0
1864,Online,International,Afternoon,Credit,0,4,0.6895055917147604,0
4693,In-Person,International,Night,Debit,1,7,0.9989558269091495,0
504,Online,Domestic,Afternoon,Debit,1,5,0.318923103153382,0
3192,Online,Domestic,Morning,Credit,1,5,0.9272143337042874,0
1794,In-Person,International,Night,Credit,1,2,0.3741160951090172,0
3520,Online,Domestic,Night,Debit,1,6,0.6369352774450264,0
3796,In-Person,International,Afternoon,Debit,1,4,0.49093048573546205,1
4140,Online,International,Morning,Credit,1,5,0.4988931347323232,0
1008,Online,Domestic,Night,Debit,1,5,0.7862590217231765,0
4479,Online,International,Night,Credit,0,2,0.4127890779313258,0
1461,Online,Domestic,Morning,Credit,1,8,0.5567755450968652,0
1761,In-Person,Domestic,Afternoon,Credit,1,1,0.2905422411637114,0
2290,In-Person,International,Afternoon,Debit,1,2,0.7871244033999736,0
4810,In-Person,Domestic,Afternoon,Credit,1,7,0.5967383799455059,0
4668,Online,International,Afternoon,Credit,1,7,0.32955723753427174,0
2944,Online,International,Morning,Credit,0,2,0.33934157327322756,0
3744,In-Person,Domestic,Morning,Credit,1,1,0.3641831020305799,0
3356,In-Person,Domestic,Night,Credit,0,1,0.7293627552258036,0
1883,In-Person,International,Night,Debit,1,1,0.6355828018057007,0
4544,In-Person,Domestic,Morning,Debit,1,6,0.8400210945538711,0
3813,Online,International,Night,Debit,0,7,0.6143769237013704,0
1989,In-Person,International,Morning,Credit,0,2,0.37598805278369873,0
708,Online,International,Afternoon,Debit,1,6,0.9665831817939542,0
1322,In-Person,International,Morning,Credit,1,4,0.8974937799053753,0
2972,Online,International,Morning,Debit,0,9,0.3509392583138847,0
2948,In-Person,Domestic,Night,Debit,0,8,0.9214236685330024,0
4797,In-Person,International,Morning,Credit,1,8,0.748111906293016,0
2310,Online,International,Afternoon,Debit,0,2,0.47322441175626906,0
3207,Online,International,Afternoon,Debit,0,5,0.520189135872997,0
136,In-Person,International,Night,Debit,0,2,0.5017433880756383,0
1201,Online,International,Night,Credit,0,3,0.8171771332689449,0
2649,In-Person,International,Morning,Debit,0,8,0.257953782829413,0
4399,Online,Domestic,Night,Credit,1,5,0.15280110264384722,0
3926,In-Person,Domestic,Afternoon,Credit,1,4,0.5486121204402564,0
1376,In-Person,International,Night,Credit,1,5,0.3613686106295104,0
1029,In-Person,International,Night,Debit,1,8,0.6075318826905834,0
4089,In-Person,International,Afternoon,Debit,1,7,0.9803753838792062,0
4524,In-Person,Domestic,Morning,Credit,1,6,0.7043073084630451,0
4549,In-Person,International,Morning,Credit,0,2,0.9632964959694018,0
694,In-Person,International,Night,Debit,0,5,0.7588492411263119,0
3639,In-Person,International,Afternoon,Debit,0,9,0.1683235313420832,1
2897,Online,International,Afternoon,Debit,1,9,0.9003707842354763,0
1472,Online,International,Afternoon,Debit,0,9,0.2790276372412056,0
4096,Online,International,Morning,Credit,0,3,0.8783104050895084,0
2271,In-Person,Domestic,Afternoon,Debit,0,9,0.7741750610428196,0
4190,In-Person,International,Afternoon,Credit,0,9,0.8547558194816363,0
2851,In-Person,International,Morning,Credit,0,5,0.3282223980872425,0
1777,Online,International,Afternoon,Debit,1,6,0.8266571356017997,0
4190,Online,International,Morning,Debit,1,7,0.6493168402394737,0
3570,Online,International,Night,Debit,0,6,0.17368572315945374,0
2122,Online,International,Night,Debit,0,5,0.9002187339726457,0
4768,Online,International,Night,Debit,1,1,0.8891301381599266,0
636,In-Person,International,Night,Debit,1,4,0.6147920191090136,0
4169,Online,International,Night,Debit,0,8,0.5073618802140337,0
3424,In-Person,Domestic,Morning,Credit,0,8,0.46049232166005793,0
1385,In-Person,Domestic,Morning,Credit,1,6,0.6424635546020118,0
1191,In-Person,Domestic,Morning,Debit,1,3,0.857521710724255,0
500,Online,International,Afternoon,Credit,0,8,0.609334893765338,1
3739,Online,Domestic,Night,Credit,0,7,0.21668663344928096,0
3544,In-Person,Domestic,Afternoon,Debit,1,9,0.3755522641298744,0
3306,Online,Domestic,Afternoon,Credit,0,3,0.7014221109949497,0
1950,Online,Domestic,Afternoon,Debit,1,6,0.682142277618681,0
4418,In-Person,International,Night,Debit,0,1,0.5670083153666613,0
1892,In-Person,Domestic,Afternoon,Credit,0,8,0.3164301507989082,0
4918,In-Person,Domestic,Night,Debit,1,2,0.34352173591913404,0
2997,In-Person,International,Night,Debit,0,5,0.535824656341997,0
3169,In-Person,Domestic,Night,Debit,0,6,0.45504662408900143,0
4785,Online,International,Afternoon,Credit,1,4,0.3843432155262846,0
4540,In-Person,Domestic,Night,Credit,1,9,0.8465123112984668,0
691,Online,Domestic,Night,Debit,1,3,0.5536168509461111,0
1083,Online,Domestic,Morning,Debit,0,2,0.5527618807951395,0
2397,In-Person,International,Afternoon,Credit,1,3,0.48525033051609134,0
2404,In-Person,Domestic,Morning,Credit,1,5,0.7128125335860246,0
2703,Online,Domestic,Morning,Debit,1,1,0.25808471722453236,0
1380,In-Person,International,Afternoon,Credit,1,4,0.9492292626242779,0
4754,Online,Domestic,Morning,Debit,0,1,0.19415140144644638,0
4350,In-Person,Domestic,Night,Credit,1,9,0.739269796721503,0
2166,In-Person,Domestic,Morning,Credit,0,3,0.7338724023113958,0
2590,Online,Domestic,Morning,Credit,0,2,0.2025439933807061,0
4401,Online,Domestic,Night,Credit,1,5,0.9937384775274662,0
2169,In-Person,International,Morning,Debit,1,1,0.13088249023271262,0
3258,In-Person,International,Night,Debit,1,7,0.42822096918224906,0
3741,In-Person,International,Afternoon,Credit,0,9,0.4822932259320678,0
3839,Online,Domestic,Morning,Debit,1,1,0.8225255559335268,0
1637,In-Person,Domestic,Afternoon,Debit,1,8,0.126835642990856,0
3482,In-Person,Domestic,Morning,Credit,1,8,0.6013181427729895,0
37,In-Person,Domestic,Night,Credit,0,7,0.2836009162322931,0
1995,In-Person,Domestic,Morning,Debit,1,4,0.6153298842567297,0
4163,Online,International,Afternoon,Credit,0,7,0.6817122012672441,0
1531,Online,International,Night,Debit,0,2,0.13072700510241217,0
306,Online,International,Night,Credit,0,6,0.16071817972176658,0
2191,In-Person,Domestic,Afternoon,Debit,1,5,0.17670196444371639,0
3412,In-Person,International,Afternoon,Credit,1,5,0.8670497003809421,0
2306,In-Person,International,Morning,Credit,0,8,0.9340004560095592,0
2607,Online,International,Morning,Debit,1,1,0.4939504052803926,0
911,Online,International,Night,Credit,0,8,0.8873166641040167,0
1108,Online,Domestic,Afternoon,Debit,1,4,0.5285891600524415,0
1687,Online,Domestic,Afternoon,Debit,1,6,0.4610136648939117,0
2891,In-Person,International,Morning,Credit,1,6,0.578120462984374,0
4876,Online,International,Morning,Credit,0,1,0.8111670564735878,0
